,BMS,Flatirons_M2,NELHA,UA_OASIS,UNLV
153,0.0,2573036.7132,17036372.6,12489445.992,596450.204
154,0.0,1116649.2504,2514903.778,6092223.967999999,362433.876
155,0.0,2187412.3396,2643774.7608,4880402.563999999,73833.89436
156,0.0,6059020.044,6803117.056,11500917.532,202001.00616
157,0.0,8048216.804,7959206.02,22173389.472,287113.64304
158,0.0,2112872.1916,8112053.107999999,32674027.46,89959.05376
159,0.0,321569.57616,12587429.048,11016710.795999998,278411.60548
160,0.0,221337.68504,10437224.144,21996266.2,11497.009492000005
161,0.0,772885.3704,13505484.008,33368823.188,14303.782659999999
162,0.0,181765.71055999998,10072747.4,27123471.42400001,517752.2072
163,0.0,2892198.0908,1659348.7972,31767858.444000002,120189.53055999998
164,0.0,1982196.0404,240780.34844,34513335.172,86613.19004
165,1253734.3212,1562385.4524,1196648.9012,42563567.36,502408.38399999996
166,453204.7956,8095547.028,496452.9432,35479025.904,1345680.7636
167,4713857.992,423609506.8,268927.25451999996,19009179.54,21354.230508
168,72079384.92,430570110.8,2446493.9496,24589146.484,85219.17448
169,12514238.476,196393341.2,1768083.022,15394113.424,147002.18524000005
170,8425710.172,133646914.68,809853.4792,20022917.936,343534.8562
171,4505653.6280000005,63372405.16,1494199.9636,27529435.272,4968.4756640000005
172,9277698.924,9659914.848,2295573.9908,24375710.208,43240.427039999995
173,87079543.32,9547851.1,3109730.0344,10343473.54,105740.2432
174,51447674.28,10276853.668,2286686.1876,30757954.9,504512.088
175,72088242.6,70113493.88,2511595.1088,22325095.224,131156.04532
176,3608767.4852,25371361.436,636447.6296,24550247.591999996,39688.272928
177,9750661.38,8834481.536,332369.931,44525595.24,70466.25272
178,7783158.168,4624569.244,1821707.2876,38245331.616,487529.1168
179,5749990.116,44333140.24,2284467.8268,26936927.204,830464.7824
180,6775612.464,52397858.84,8503237.127999999,7868830.6,939026.0404
181,5386174.78,29256874.76,5926573.356000002,8265799.227999999,1143838.304
182,5139406.816000001,22899637.848,5899816.856000002,3455770.5508,737477.1072
183,14811409.364,19083949.34,6268753.58,11656651.568,584035.806
184,10119330.648,8736498.944,6392130.068,205008.85532,283015.77368000004
185,27925305.92,4214318.384,5950051.5479999995,1240107.9672,9353.547304000003
186,8464945.496,19160745.827999998,5029777.268,1216354.3832,517093.0004
187,3451096.9072,13917080.648,1542843.0048,312063.33976,506784.1744
188,31667935.42,23329124.652,219657.82788000003,585824.2168,172254.82072000002
189,22982216.024,16663289.944,1592879.1852,7113432.6,9779.866616
190,19180893.18,19184557.852,6078587.208,1391061.818,21079.87546
191,21575420.616,12060862.36,5120392.652,443468.9932,79697.93332000003
192,10204504.367999999,6026783.76,7151330.404,298843.42328000005,68564.20027999999
193,5863158.336,3597349.2452,7704092.832,1016331.156,9444.652648000003
194,540839.4128,12503215.548,5147025.643999999,340408.79996,67711.06784
195,1935758.9968,3493900.422,3269277.2152,2439073.3096,24965.10534799999
196,1742780.7824,190348.40064,2079368.4052,709860.7096,1360.3824
197,25382.40206,706204.4332,4358022.16,2759833.9644,196073.85744000005
198,137118.8214,589232.2488,4537115.948,4786837.084,4200.32398
199,23488.148276,130958.12375999999,6195150.316000001,8280442.536,40256.23616
200,1537.0462676,145440.86195999998,2153549.4188,4114380.9039999996,64616.03576
201,144312.32492,329068.2672,6020857.996,287559.01051999995,592473.0788
202,316673.87451999995,521553.5224,16980565.588,3439431.2372,74420.47176
203,42240.20668,580647.86,34722467.924,5211321.2639999995,2711817.6412
204,79745.2974,436663.962,30913848.104000006,5426344.48,3230008.1636
205,18410.907156,693306.0436,20117338.784,4553253.1,1253734.3212
206,755785.1872,2128488.6432,13693414.964000005,6114427.172,206434.58552
207,182999.2242,558511.4064,5778761.936000002,3292424.7868,82040.90472
208,876940.6792,76751.65876,2040456.2988,8906799.16,4300.966488
209,329678.02911999996,51603.461760000006,2245220.7092,11100478.056,78051.98216
210,192301.11216,762594.6612,1399682.758,15346691.832,82476.17684
211,433287.7092,1653621.1492,2440463.5348,7228485.24,29349.229008
212,56311.826,135966.1886,4351885.06,25849005.992,5080.993536
213,46965.154239999996,82670.12427999999,6453091.232000002,34651757.475999996,111324.81008
214,2920.317934,484683.6232,4459079.744,45112781.0,26185.772272
215,83302.55287999999,1958485.4936,6541232.408,76405827.24,161787.53604
216,230634.00595999998,1118025.9036,11760810.604,37880771.344000004,27655.516964
217,376920.76884000003,1221314.3256,4667285.784,17615027.588,14576.709736
218,1125202.7412,5391676.492000001,6106735.352000001,30690230.068000004,16701.687171999998
219,5924061.504,6865736.16,12705405.068,47151797.04,14977.033924000001
220,25228124.5,11545270.524,13048156.027999999,68778597.24,1637.9381108
221,15814031.656,16818911.156,12289560.264,68333152.48,43969.00512
222,65434718.24,64090437.64,9167496.716,36575146.32,24315.56926
223,44150822.44,127131882.92,5536839.492000001,43527720.44,4107.818892
224,5180637.936000001,27920599.012,1199533.318,50743500.24,93758.9154
225,1261181.6384,3991536.2248,813858.9756,34143321.104,83010.26348
226,1608624.7472,162700.29856,1672644.6064,28246618.24400001,135831.01095999999
227,210298.95596,1820563.3184,4284082.316000001,20728670.068,935352.8724
228,1684562.7868,15026805.252,5652069.136,10804139.268,1819038.7716
229,5713138.32,7439863.244,10519258.808,2854471.9996,1962090.0672
230,2958093.7696,3769929.8348,9234863.232,197024.69152,3665005.4432
231,3252408.8804,33933842.475999996,10807888.68,506296.7256,3535869.3416
232,693506.3632,5209015.824,8739753.3,5660998.584,2355264.3412
233,208495.63048,4684445.784,2994599.9728,1147758.1124,482950.1732
234,2987699.16,273318.83764,84626.34756000001,3112999.8012,124537.87232000001
235,2455790.8956,2156535.7192,407182.9092,304942.0824,39510.032448000005
236,1633678.196,2275166.3796,1830111.0404,2361153.6316,81222.90763999999
237,643854.7348,1139927.4308,5973591.664,1262077.2932,23279.0562
238,362433.876,907749.34,5106731.536,58943.87308,2222.0637768
239,179559.37744,840217.0688,4051673.392,947387.4632,53978.152239999996
240,983856.7448,2136537.7192,5588215.212,3428373.2288,70117.84172000003
241,587078.2744,2353454.2236,5452442.767999999,119567.8618,419956.7292
242,1047137.5536,3339047.1992,6532293.044,79745.2974,4535.01392
243,3442345.186,968507.8520000001,8370773.844,5332924.24,12529.405576000005
244,4315183.428,255829.10508,5298655.723999999,3208822.9756,50722.47488
245,4001839.728,1228926.1708,6967843.336,10056060.144,793743.6908
246,4903982.908,1439406.822,6935245.656,337425.68244,18751.730575999998
247,424128.9308,1573774.566,5461953.76,1141323.1464,116613.67787999999
248,2332704.492,640999.0852,1210536.3716,1718821.5704,1642917.3636
249,432848.6156,622363.2916,971013.0444,1755029.4456,1228339.5244
250,62942.55244,4433497.948,1653263.6096,1387241.6792,364387.10828000004
251,5552058.647999999,12769557.224000005,2492274.0232,405499.5644,82330.91552000001
252,11730422.068,4481978.804,3530530.8384,520560.0876,738103.4444
253,505485.006,3448761.666,5312656.864,777200.3436,15671.086268000001
254,1617064.6472,18525245.496,4558171.988,92341.26696000001,951.5867235999999
255,3831581.0192,168951.39448,4827623.424,618642.8872,6388.607908
256,25250.125768,236745.55804,2348481.184,428473.9856,36364.244536
257,58673.19316,804312.1236,2246974.902,10857963.764,20100.321172
258,659615.6384,840444.77,1941324.5656,10695783.168,1512656.336
259,67583.71164,377721.8754,902963.3252,31870561.716,89753.86308
260,5236726.024,2823200.226,2720279.6208,9457225.704,190010.15388
261,3482725.9088,3080405.1068,5973591.664,14028333.7,18625.679036
262,1500558.7272,624042.3284,4383997.964,13389805.976,300217.06304000004
263,8359183.38,4956572.756,1638648.8159999999,2771421.4232,5141.6916759999995
264,3111909.6244,2320582.2948,3972906.2308,1501564.3888,112393.33104
265,3222192.2804,970261.0336,5167634.076,2888566.1976,15495.605775999999
266,3198265.208,2858590.2632,4427290.176,7969403.592,62619.425520000004
267,1753913.5668,1855863.418,2240839.222,23528016.776,582.7860864
268,1054537.7916,546972.9948,1804977.0396,17390942.46,44480.63936
269,635313.142,403401.916,1413163.7872,1233331.9728,120750.87152
270,2012204.2308,953319.4312,2877171.472,2909360.8832,98862.17828
271,1544209.058,1136303.8972,5909841.0879999995,572852.4484,138894.2424
272,580825.8452,137799.87392,2654545.0172,43334.999039999995,56349.40064
273,255417.142,302746.32296,3764358.206,958281.6112,92707.4234
274,1392655.61,332247.25508000003,7285993.36,2511122.6788,122697.75372000001
275,2582651.3388,952081.5684,9222488.083999999,3856051.1956,680565.6724
276,6630172.556,2418283.2404,11555723.068,8330779.436000001,513477.3616
277,5127992.68,2131451.736,14848452.02,877643.6688,1058250.9496
278,2343966.3224,766442.9028,15886637.115999999,332738.13992,405359.4956
279,1142720.0004,861106.7672,9600886.056,839989.4092,300102.4326
280,949362.0432,351242.62476,2997256.9584,925847.4920000001,1112251.5556
281,465074.5744,323011.9494,669155.3872,4905459.196,442874.4644
282,726676.8268,314895.25608,350098.23676,5465126.5479999995,289121.42348
283,377989.16296,96046.4836,1028267.52,12690096.236,2720777.932
284,17071.94974,15687.104416,1390106.1268,24005707.10800001,295200.88252
285,0.0,16419.270775999994,4030265.756,6698085.568,856716.91
286,0.0,18932.788848,2443245.5704,2232530.1076,13955581.504
287,0.0,17378.93056,1639359.7264,1404166.8644,4287455.608
288,0.0,29617.66542400001,2436757.4404,100124.93436,1274059.908
289,0.0,35390.751363999996,2089382.0680000002,664860.9376,353283.2449199999
290,0.0,20366.128044,3603956.8652,278520.64396,483107.5884
291,0.0,19911.881896000006,4344391.992,2377058.1928,865279.3879999999
292,0.0,21314.892052000007,4528011.84,440501.6628,591751.87
293,0.0,22844.009556,6871279.752,298729.14284,2712812.256
294,0.0,18074.238736000007,5612406.5879999995,163692.99164000005,3427791.886
295,0.0,15527.413371999999,1492195.6712,3705268.6968,820115.964
296,0.0,121878.79144000002,8458574.752,120501.17136,5269178.592
297,0.0,103525.9596,4421777.024,268182.2058,15023691.32
298,300790.653,1317825.044,7937819.444,160878.19372,10815390.108
299,2648177.2468,2545289.3,21806115.112,26868.054412,15241135.447999999
300,7308118.756,1748341.2672,4938012.54,298500.66928000003,27681247.376
301,2799769.8896,3035691.9896,3715687.078,21228517.572,21519980.588000003
302,3885047.1,1579663.2248,5361071.7639999995,17336076.072,3265898.8936
303,1051890.8608,1548312.0544,3199375.4596,232359632.6,3578173.0112
304,3352.7755624,78613.72956,4101263.8639999996,630807480.8,9712199.576
305,1930996.9840000002,29937.012688,1599165.0212,154394513.6,1953686.2664
306,1636872.4388,53868.663120000005,823930.4508,102985688.24,1766587.92
307,30482.66158399999,68993.44068,2995662.5784,56654371.24,3802229.1464
308,0.0,215587.33948000005,6562720.152000002,11398300.96,3347050.8472
309,0.0,41225.00896,6588747.227999999,505809.5896,9059281.812
310,0.0,16551.77266,6333304.46,4406639.464,1928222.7532
311,40226.20912,15527.413371999999,9903165.472000001,637394.0668,1875238.2284
312,285447.61056,15527.413371999999,3351057.4632,1523.4642,1384063.5784
313,8517.092988,20347.064588,1429649.6348,13.01841746,2499802.1256
314,31364.3376,2625240.2784,2647198.4944,934.3749816,6242709.767999998
315,668177.7568,954806.282,1377721.9452,3222192.2804,3525790.0152
316,239594.7272,1231862.2040000001,2381159.4492,478869.36799999996,7889079.767999999
317,262376.0766,770089.22,3926266.8564,7261.994720000001,1865146.586
318,957039.4559999999,223214.21331999998,3772407.878,969.0085452,8509630.272
319,1722860.6712,2026502.1708,4957316.1280000005,26570.962104,18056633.956
320,167315.6386,2560094.8616,294068.68912,407604.472,18220800.224
321,635880.2172,4878195.791999999,749227.282,92655.05616000001,9316137.692
322,4181713.012,1217520.218,9293513.82,464921.1012,13713914.816
323,1040296.978,283015.77368000004,15081368.76,1119679.38,1940131.0468
324,2209460.668,476057.7032,26179008.44800001,12877425.0,2661414.0232
325,568103.6188,339039.36475999997,21916068.424000006,87029317.68,1109508.8688
326,180864.6654,1273458.9836,12685923.232,169264170.84,3279426.1572
327,1475231.5056,371741.16948000004,24943269.98,63274909.16,5109006.7
328,125304.65028,138620.10912,33829425.236,34410436.996,2119615.844
329,463847.7352,1928618.9092,29754950.488,21802123.755999994,120625.97836
330,713325.4272,3217731.7276,12450945.027999999,15005016.752,127494.26615999998
331,2025273.9876,2074373.5944,8290912.62,7944944.04,72803.66892000003
332,9537497.592,999111.382,9584724.248,4539218.6280000005,14183.583436
333,15583181.352,5233642.272,6893483.9520000005,1146.6372548,14078.963119999999
334,18245599.26,3157916.5836,4881138.304,969258.9564,1143838.304
335,26434584.464,1725802.1696,5293994.152,240187.05011999997,55936.99816
336,39599085.828,1675889.4256,4884818.108,1984617.9468,467534.7392
337,27847709.544,1533983.2936,5418452.38,2188705.2212,319653.10004
338,27181220.235999994,1018659.2236,5316550.44,10895.621407999999,1876.0160127999998
339,31865421.304,1622001.5280000002,8687780.508,109.91067988,58943.87308
340,33719884.456,190687.04856,6260932.847999998,2781.5238,33178.366352
341,3748910.268,434460.0764,2086875.6452,285891.25396,661166.914
342,664082.108,61896.4374,7295607.603999999,13317.84372,43177.45556
343,29715.682988,158994.68744,4736899.212,417095.3484,54711.8734
344,113648.55436,18233.196932,2478667.8888,91456.0466,244860.72295999998
345,497415.4756,224062.09984,9417259.212000001,58518.8916,387831.67452
346,1056923.8228,2344417.5476,11528298.588,746067.7672,207956.65024000002
347,693907.118,15176780.584,17935472.472,374790.02404,991210.2828
348,2099427.8276,22312933.38,13566480.795999998,1407375.654,832725.9848
349,4821782.676,19338895.915999994,12694270.152,1653263.6096,983856.7448
350,4617475.26,17197711.54,8315027.304,2502629.0672,3490957.4468
351,1985829.6392,13039654.675999999,13752040.232,6004793.364,2622807.9992
352,69467.67016000001,1715155.1436,16906346.0,35694809.796,169890.88108
353,1971723.8804,227379.84644000005,5112800.14,42910508.8,3290.1616924000004
354,4619602.692,130037.12228,1506935.506,56915027.28,28601.463156
355,14502072.092,346932.42916,1907697.3208,28059675.304,134551.28924
356,8959640.944,39096215.04,890598.4808,34151395.144,249088.1518
357,2633521.2752,1116649.2504,1172602.138,36324966.216,651511.2368
358,9167496.716,937065.8232,3463959.5772,44285113.32,38364.46078
359,11286001.12,3390145.3968,3638325.974,53784821.84,115518.53055999998
360,14599609.084,4561687.652,3821571.9964,57530141.68,138346.33675999998
361,5665873.152000002,6299229.46,4324000.072,8882649.608,2696.4321824
362,363474.72888,49392341.92,6983713.284,5583385.296,205453.68847999998
363,1192906.0772,4132133.228,2788610.0516,11143796.115999999,15880.174316
364,359323.24348,6973441.744,4004418.372,6334179.792,158469.95292
365,2317894.1888,258984898.92,4872314.316000001,5071175.436000001,775904.1696
366,5940820.592,137731667.4,14424659.06,1574120.552,244960.81592
367,1075336.4096,9437799.316,614937.3392,4775226.183999999,42116.2746
368,2616976.6592,36198906.064,151825.87836,4380574.212,583499.9932
369,562683.7092,105443198.8,2591807.39,4765806.164,931933.2364
370,870630.6568,79433041.12,13579575.388,6183944.396000002,609223.03
371,224439.62648,56968011.36,20153296.388,51692117.32,1933377.0128
372,610510.25,100003686.6,17029601.612,31209466.888,1769204.902
373,2034702.7496,103700824.96,11072508.624000002,2923976.3880000007,1568590.8596
374,17102483.824,42488799.72,9839626.008,3495078.0752,558338.0096
375,40518102.04,50803103.6,5303320.032,1888489.8284,623295.7172
376,80572438.76,13849137.332,2445101.4348,150302.79575999998,88885.28336
377,49162072.28,13306353.74,3127742.1168,482478.1324,61099.6684
378,2025683.3268,9748327.476,1392336.7544,3219403.952,95725.07904
379,8937598.207999999,17559690.656,3333338.1264,544070.8348,236354.35091999997
380,72705630.88,525156996.8,5589825.804,301594.90564,81847.94308
381,303346216.44,599735606.8,9022661.508,52136.918560000006,55415.03887999999
382,25535089.956,431620732.4,6803117.056,176564.98488,64451.478879999995
383,4297586.112,272125213.36,7154178.152000002,1069.9776,148359.55956
384,12277308.82,171969997.44,4978906.3319999995,169107.73444,47701.23696
385,66272848.48,42666516.0,3107551.4624,365039.74172,16886.1419
386,72817044.56,111775133.44,6099049.988,600991.2224,94818.3282
387,283037818.84,50495072.48,2676173.202,140615.76784000001,233143.32324
388,166408885.76,55144167.0,4730411.296,439170.694,62136.81164
389,82166492.32,123095951.72,5754915.632,16835.702080000006,241969.8746
390,85392602.32,394519460.52,10976248.512,10795.394012,211749.08015999998
391,919062978.4,1069950850.8,4132133.228,95244.3178,27121.163176
392,102452898.32,537722255.6,1299165.312,764944.8296,111502.42452
393,5119633.063999999,515529626.8,1341322.1188,115761.30144000004,4791.922764
394,2591807.39,634198878.0,2773439.9384,65609.26243999999,101899.63376
395,26893294.12,970687125.2,6430959.284,350225.26804,82282.533
396,12817112.576,409124507.2,9302558.968,667005.858,207329.01488
397,41819827.2,568910816.8,4412827.92,292150.61064,2031009.7568
398,39025566.34,890811521.6,3319093.9224,733518.5324,477149.8168
399,56548825.16,660507324.8,3349339.9508,172809.54368,301709.91576
400,117169960.2,552240068.0,3614184.548,4859098.28,384847.67152
401,31440691.10800001,656269305.6,3101565.6364,42663393.92,25559.487952
402,51218107.84,272587195.12,836806.486,44281912.76,12025.931916
403,8796290.616,197553294.8,518082.0208,65418111.12,409152.6916
404,2568717.9280000003,5642338.64,176162.909,42417229.6,18518.08552
405,1437126.1868,2894274.8248,4046476.716,1164941.8048,8775.604568
406,2867354.7216,1752426.4644,5678071.812000001,648632.9764,442577.3992
