,BMS,Flatirons_M2,NELHA,UA_OASIS,UNLV
84,832185.6628,2756432.954,3202674.8439999996,633879.8116,310715.898
85,840291.8954,3011275.338,7124053.232000003,784986.0332,639286.434
86,457600.5182,12063599.5,8539365.974,16397194.864,466821.0054
87,4328779.208000001,7637084.016,8055339.466,43625227.52,203240.4752
88,4533531.2360000005,7225216.357999999,7026072.08,80571532.82,28894.8264
89,6654612.807999999,5041742.3319999995,5040548.973999999,52479422.14,799.5825106000003
90,1619478.0328,11201111.444,4037987.58,10584879.934,17258.022891999997
91,228645.212,43590026.28,3127427.276,303693.6424,7106.78493
92,537534.0224,15489689.562,1767637.9544,1649043.5308,6920.88277
93,569545.274,18075679.672000002,1096293.4614,2911670.38,2895.973336
94,8228646.182,11481809.328,2218819.84,377574.4428,7668.609606
95,2630333.096,7674925.118,3587542.374,71769.92592000001,1403.4435418
96,375141.2162,4349295.568,3661768.36,3351769.278,52130.292160000005
97,1290122.7204,2117516.774,3883049.3239999996,514394.3008,121034.58912
98,335066.9852,5010776.1680000005,2857795.096000001,1143121.2002,20888.35594
99,2579233.998,182519870.86,2299178.874,2346162.41,225999.465
100,973450.396,13864035.412,2622992.276,2872533.708,3000.285292
101,1290844.4002,18616347.704,1914225.6622,1278851.4974,16801.295912
102,2570084.18,91862738.14,2802974.37,5168702.662,74538.6557
103,825024.0356,75553289.08,2572750.6380000003,3729684.978,2432.484560000001
104,2378560.884,166627044.54,411515.9314,4210737.898,76533.17962000002
105,4042621.0539999995,38308906.88,197404.18744,13194.614584,136444.15068
106,3341779.366000001,92575255.98,1389245.2568,231235.061,106557.30586000001
107,8299990.032000001,88657236.18,1833718.648,1398869.3088,109132.22852
108,7406475.79,57103705.86,1914225.6622,1050342.9034,371878.2218
109,1920176.6186,186320420.82,1906102.191,608760.109,419425.863
110,2268557.974,206222519.8,1356654.8274,197473.00136,296416.9516
111,2419659.536,44396822.78,2118520.918,3082505.666,317090.0018
112,273914.2656,75614966.22,4469900.426,16314810.195999995,42288.5349
113,3759537.978,36439742.98,3807831.3639999996,26378361.24,23934.79704
114,2246902.91,10288306.26,7982163.76,32806711.02,14480.839446
115,5077031.212,111771846.16,5834243.31,1923941.4646,29259.4458
116,11586449.352,303455298.0,3003241.5160000003,92284.83486,125050.90142000002
117,752292.0346,6375004.924,1657556.415,4139174.788,30174.5495
118,7000046.864,2625308.952,649887.1478,7792388.34,233151.7876
119,25596713.06,2543142.724,1198347.8272,2340433.66,16867.95001
120,5467312.836,13626471.264,742264.578,7778835.44,270674.3922
121,2533701.308,5415201.686000001,210983.7312,4047258.0719999997,76204.39792
122,1445320.5962,6525495.3160000015,3976545.828,2610659.684,4258.546494
123,448978.0732,4677341.244,12466178.535999995,2289293.994,27043.894819999998
124,285985.5232,937813.547,9356026.648,4845631.552,24069.89436
125,640341.279,1390509.0496,66004690.26,2380007.696,179661.62174
126,5506456.62,7430406.642000001,12117053.87,1093706.1698,21478.76844
127,1598022.7376,2753641.0239999997,5842139.574,5368399.028,20582.0051
128,47942.845760000004,2497289.844,66806748.68,4676206.106000001,35124.18048
129,459773.242,1295903.695,93308148.14,2194054.4080000003,210552.4678
130,44468.110239999995,1017146.098,59332040.34,893421.5158,614463.0854
131,148281.673,38702322.04,25621398.76,793652.8114,132713.46542
132,1114300.6954,29704915.2,18820947.336,1603021.1832,92450.7153
133,6692740.473999999,25312216.7,13761220.996,3637233.712,298225.102
134,55464409.52,39768517.9,3919260.932,3408908.281999999,197335.38952
135,49136456.68,110556605.48,1692189.105,2683670.094,25979.34658
136,44815449.28,175684966.34,4791208.45,10209784.532,24735.77758
137,9316433.358,110397732.96,3999512.9,22054655.64,19109.607182
138,1561957.7878,127821833.46,2602203.49,11762958.656,55396.54932000002
139,305991.7886,98036928.72,5934789.7,13325365.955999998,49158.24106
140,4134990.6339999996,29332735.82,3109666.05,2879100.434,12504.407152
141,5432744.17,102878271.16,1637456.4636,106739.87116,290057.0608
142,18266450.452,59914350.46,1028270.6062,381724.355,28155.913
143,12211516.658,7110536.5320000015,9311941.202,883107.1379999999,232690.811
144,3197386.268,3549155.5239999997,77488302.76,3215921.7939999998,24787.50202
145,2056533.97,3548211.18,83258606.56,1889614.0478,58063.0476
146,2909601.748,3971454.002,41272011.96,2311220.144,69584.36843999999
147,4145456.31,2147441.544,29353974.16,129518.42414,307006.635
148,1517845.9948,1827037.7034,44175808.66,498279.0352,53790.24827999999
149,2148793.056,907996.1156,41364183.88,580491.4738,57577.50547999999
150,1422096.8244,1301943.8802,44440095.36,1475624.5884,51369.34668
151,1065514.1344,1410068.355,40870971.62,572758.5636,23749.865
152,278995.6618,651868.6646,27727965.96,948744.727,285545.2748
153,0.0,1286518.3566,8518186.3,6244722.996,298225.102
154,0.0,558324.6252,1257451.889,3046111.9839999997,181216.938
155,0.0,1093706.1698,1321887.3804,2440201.2819999997,36916.94718
156,0.0,3029510.022,3401558.528,5750458.766,101000.50308
157,0.0,4024108.402,3979603.01,11086694.736,143556.82152
158,0.0,1056436.0958,4056026.5539999995,16337013.73,44979.52688
159,0.0,160784.78808,6293714.524,5508355.397999999,139205.80274
160,0.0,110668.84252,5218612.072,10998133.1,5748.504746000002
161,0.0,386442.6852,6752742.004,16684411.594,7151.8913299999995
162,0.0,90882.85527999999,5036373.7,13561735.712000005,258876.1036
163,0.0,1446099.0454,829674.3986,15883929.222000001,60094.76527999999
164,0.0,991098.0202,120390.17422,17256667.586,43306.59502
165,626867.1606,781192.7262,598324.4506,21281783.68,251204.19199999998
166,226602.3978,4047773.514,248226.4716,17739512.952,672840.3818
167,2356928.996,211804753.4,134463.62725999998,9504589.77,10677.115254
168,36039692.46,215285055.4,1223246.9748,12294573.242,42609.58724
169,6257119.238,98196670.6,884041.511,7697056.712,73501.09262000002
170,4212855.086,66823457.34,404926.7396,10011458.968,171767.4281
171,2252826.8140000002,31686202.58,747099.9818,13764717.636,2484.2378320000003
172,4638849.462,4829957.424,1147786.9954,12187855.104,21620.213519999998
173,43539771.66,4773925.55,1554865.0172,5171736.77,52870.1216
174,25723837.14,5138426.834,1143343.0938,15378977.45,252256.044
175,36044121.3,35056746.94,1255797.5544,11162547.612,65578.02266
176,1804383.7426,12685680.718,318223.8148,12275123.795999998,19844.136464
177,4875330.69,4417240.768,166184.9655,22262797.62,35233.12636
178,3891579.084,2312284.622,910853.6438,19122665.808,243764.5584
179,2874995.058,22166570.12,1142233.9134,13468463.602,415232.3912
180,3387806.232,26198929.42,4251618.563999999,3934415.3,469513.0202
181,2693087.39,14628437.38,2963286.678000001,4132899.6139999996,571919.152
182,2569703.4080000003,11449818.924,2949908.428000001,1727885.2754,368738.5536
183,7405704.682,9541974.67,3134376.79,5828325.784,292017.903
184,5059665.324,4368249.472,3196065.034,102504.42766,141507.88684000002
185,13962652.96,2107159.192,2975025.7739999997,620053.9836,4676.773652000002
186,4232472.748,9580372.913999999,2514888.634,608177.1916,258546.5002
187,1725548.4536,6958540.324,771421.5024,156031.66988,253392.0872
188,15833967.71,11664562.326,109828.91394000001,292912.1084,86127.41036000001
189,11491108.012,8331644.972,796439.5926,3556716.3,4889.933308
190,9590446.59,9592278.926,3039293.604,695530.909,10539.93773
191,10787710.308,6030431.18,2560196.326,221734.4966,39848.96666000001
192,5102252.183999999,3013391.88,3575665.202,149421.71164000002,34282.100139999995
193,2931579.168,1798674.6226,3852046.416,508165.578,4722.3263240000015
194,270419.7064,6251607.774,2573512.8219999997,170204.39998,33855.53392
195,967879.4984,1746950.211,1634638.6076,1219536.6548,12482.552673999995
196,871390.3912,95174.20032,1039684.2026,354930.3548,680.1912
197,12691.20103,353102.2166,2179011.08,1379916.9822,98036.92872000003
198,68559.4107,294616.1244,2268557.974,2393418.542,2100.16199
199,11744.074138,65479.061879999994,3097575.1580000003,4140221.268,20128.11808
200,768.5231338,72720.43097999999,1076774.7094,2057190.4519999998,32308.01788
201,72156.16246,164534.1336,3010428.998,143779.50525999998,296236.5394
202,158336.93725999998,260776.7612,8490282.794,1719715.6186,37210.23588
203,21120.10334,290323.93,17361233.962,2605660.6319999998,1355908.8206
204,39872.6487,218331.981,15456924.052000003,2713172.24,1615004.0818
205,9205.453578,346653.0218,10058669.392,2276626.55,626867.1606
206,377892.5936,1064244.3216,6846707.482000003,3057213.586,103217.29276
207,91499.6121,279255.7032,2889380.968000001,1646212.3934,41020.45236
208,438470.3396,38375.82938,1020228.1494,4453399.58,2150.483244
209,164839.01455999998,25801.730880000003,1122610.3546,5550239.028,39025.99108
210,96150.55608,381297.3306,699841.379,7673345.916,41238.08842
211,216643.8546,826810.5746,1220231.7674,3614242.62,14674.614504
212,28155.913,67983.0943,2175942.53,12924502.996,2540.496768
213,23482.577119999998,41335.062139999995,3226545.616000001,17325878.737999998,55662.40504
214,1460.158967,242341.8116,2229539.872,22556390.5,13092.886136
215,41651.276439999994,979242.7468,3270616.204,38202913.62,80893.76802
216,115317.00297999999,559012.9518,5880405.302,18940385.672000002,13827.758482
217,188460.38442000002,610657.1628,2333642.892,8807513.794,7288.354868
218,562601.3706,2695838.2460000003,3053367.6760000004,15345115.034000002,8350.843585999999
219,2962030.752,3432868.08,6352702.534,23575898.52,7488.516962000001
220,12614062.25,5772635.262,6524078.0139999995,34389298.62,818.9690554
221,7907015.828,8409455.578,6144780.132,34166576.24,21984.50256
222,32717359.12,32045218.82,4583748.358,18287573.16,12157.78463
223,22075411.22,63565941.46,2768419.7460000003,21763860.22,2053.909446
224,2590318.9680000003,13960299.506,599766.659,25371750.12,46879.4577
225,630590.8192,1995768.1124,406929.4878,17071660.552,41505.13174
226,804312.3736,81350.14928,836322.3032,14123309.122000005,67915.50547999999
227,105149.47798,910281.6592,2142041.1580000003,10364335.034,467676.4362
228,842281.3934,7513402.626,2826034.568,5402069.634,909519.3858
229,2856569.16,3719931.622,5259629.404,1427235.9998,981045.0336
230,1479046.8848,1884964.9174,4617431.616,98512.34576,1832502.7216
231,1626204.4402,16966921.237999998,5403944.34,253148.3628,1767934.6708
232,346753.1816,2604507.912,4369876.65,2830499.292,1177632.1706
233,104247.81524,2342222.892,1497299.9864,573879.0562,241475.0866
234,1493849.58,136659.41882,42313.173780000005,1556499.9006,62268.936160000005
235,1227895.4478,1078267.8596,203591.4546,152471.0412,19755.016224000003
236,816839.098,1137583.1898,915055.5202,1180576.8158,40611.453819999995
237,321927.3674,569963.7154,2986795.832,631038.6466,11639.5281
238,181216.938,453874.67,2553365.768,29471.93654,1111.0318884
239,89779.68872,420108.5344,2025836.696,473693.7316,26989.076119999998
240,491928.3724,1068268.8596,2794107.606,1714186.6144,35058.92086000001
241,293539.1372,1176727.1118,2726221.3839999996,59783.9309,209978.3646
242,523568.7768,1669523.5996,3266146.522,39872.6487,2267.50696
243,1721172.593,484253.92600000004,4185386.922,2666462.12,6264.702788000002
244,2157591.714,127914.55254,2649327.8619999997,1604411.4878,25361.23744
245,2000919.864,614463.0854,3483921.668,5028030.072,396871.8454
246,2451991.454,719703.411,3467622.828,168712.84122,9375.865287999999
247,212064.4654,786887.283,2730976.88,570661.5732,58306.838939999994
248,1166352.246,320499.5426,605268.1858,859410.7852,821458.6818
249,216424.3078,311181.6458,485506.5222,877514.7228,614169.7622
250,31471.27622,2216748.974,826631.8048,693620.8396,182193.55414000002
251,2776029.3239999996,6384778.6120000025,1246137.0116,202749.7822,41165.457760000005
252,5865211.034,2240989.402,1765265.4192,260280.0438,369051.7222
253,252742.503,1724380.833,2656328.432,388600.1718,7835.5431340000005
254,808532.3236,9262622.748,2279085.994,46170.633480000004,475.79336179999996
255,1915790.5096,84475.69724,2413811.712,309321.4436,3194.303954
256,12625.062884,118372.77902,1174240.592,214236.9928,18182.122268
257,29336.59658,402156.0618,1123487.451,5428981.882,10050.160586
258,329807.8192,420222.385,970662.2828,5347891.584,756328.168
259,33791.85582,188860.9377,451481.6626,15935280.858,44876.93154
260,2618363.012,1411600.113,1360139.8104,4728612.852,95005.07694
261,1741362.9544,1540202.5534,2986795.832,7014166.85,9312.839518
262,750279.3636,312021.1642,2191998.982,6694902.988,150108.53152000002
263,4179591.69,2478286.378,819324.4079999999,1385710.7116,2570.8458379999997
264,1555954.8122,1160291.1474,1986453.1154,750782.1944,56196.66552
265,1611096.1402,485130.5168,2583817.038,1444283.0988,7747.802887999999
266,1599132.604,1429295.1316,2213645.088,3984701.796,31309.712760000002
267,876956.7834,927931.709,1120419.611,11764008.388,291.3930432
268,527268.8958,273486.4974,902488.5198,8695471.23,22240.31968
269,317656.571,201700.958,706581.8936,616665.9864,60375.43576
270,1006102.1154,476659.7156,1438585.736,1454680.4416,49431.08914
271,772104.529,568151.9486,2954920.5439999998,286426.2242,69447.1212
272,290412.9226,68899.93696,1327272.5086,21667.499519999998,28174.70032
273,127708.571,151373.16148,1882179.103,479140.8056,46353.7117
274,696327.805,166123.62754000002,3642996.68,1255561.3394,61348.876860000004
275,1291325.6694,476040.7842,4611244.041999999,1928025.5978,340282.8362
276,3315086.278,1209141.6202,5777861.534,4165389.7180000003,256738.6808
277,2563996.34,1065725.868,7424226.01,438821.8344,529125.4748
278,1171983.1612,383221.4514,7943318.557999999,166369.06996,202679.7478
279,571360.0002,430553.3836,4800443.028,419994.7046,150051.2163
280,474681.0216,175621.31238,1498628.4792,462923.74600000004,556125.7778
281,232537.2872,161505.9747,334577.6936,2452729.598,221437.2322
282,363338.4134,157447.62804,175049.11838,2732563.2739999997,144560.71174
283,188994.58148,48023.2418,514133.76,6345048.118,1360388.966
284,8535.97487,7843.552208,695053.0634,12002853.554000005,147600.44126
285,0.0,8209.635387999997,2015132.878,3349042.784,428358.455
286,0.0,9466.394424,1221622.7852,1116265.0538,6977790.752
287,0.0,8689.46528,819679.8632,702083.4322,2143727.804
288,0.0,14808.832712000005,1218378.7202,50062.46718,637029.954
289,0.0,17695.375681999998,1044691.0340000001,332430.4688,176641.62245999996
290,0.0,10183.064022,1801978.4326,139260.32198,241553.7942
291,0.0,9955.940948000003,2172195.996,1188529.0964,432639.69399999996
292,0.0,10657.446026000003,2264005.92,220250.8314,295875.935
293,0.0,11422.004778,3435639.876,149364.57142,1356406.128
294,0.0,9037.119368000003,2806203.2939999998,81846.49582000003,1713895.943
295,0.0,7763.7066859999995,746097.8356,1852634.3484,410057.982
296,0.0,60939.39572000001,4229287.376,60250.58568,2634589.296
297,0.0,51762.9798,2210888.512,134091.1029,7511845.66
298,150395.3265,658912.522,3968909.722,80439.09686,5407695.054
299,1324088.6234,1272644.65,10903057.556,13434.027206,7620567.723999999
300,3654059.378,874170.6336,2469006.27,149250.33464000002,13840623.688
301,1399884.9448,1517845.9948,1857843.539,10614258.786,10759990.294000002
302,1942523.55,789831.6124,2680535.8819999998,8668038.036,1632949.4468
303,525945.4304,774156.0272,1599687.7298,116179816.3,1789086.5056
304,1676.3877812,39306.86478,2050631.9319999998,315403740.4,4856099.788
305,965498.4920000001,14968.506344,799582.5106,77197256.8,976843.1332
306,818436.2194,26934.331560000002,411965.2254,51492844.12,883293.96
307,15241.330791999995,34496.72034,1497831.2892,28327185.62,1901114.5732
308,0.0,107793.66974000003,3281360.076000001,5699150.48,1673525.4236
309,0.0,20612.50448,3294373.6139999996,252904.7948,4529640.906
310,0.0,8275.88633,3166652.23,2203319.732,964111.3766
311,20113.10456,7763.7066859999995,4951582.7360000005,318697.0334,937619.1142
312,142723.80528,7763.7066859999995,1675528.7316,761.7321,692031.7892
313,4258.546494,10173.532294,714824.8174,6.50920873,1249901.0628
314,15682.1688,1312620.1392,1323599.2472,467.1874908,3121354.883999999
315,334088.8784,477403.141,688860.9726,1611096.1402,1762895.0076
316,119797.3636,615931.1020000001,1190579.7246,239434.68399999998,3944539.8839999996
317,131188.0383,385044.61,1963133.4282,3630.9973600000003,932573.293
318,478519.72799999994,111607.10665999999,1886203.939,484.5042726,4254815.136
319,861430.3356,1013251.0854,2478658.0640000002,13285.481052,9028316.978
320,83657.8193,1280047.4308,147034.34456,203802.236,9110400.112
321,317940.1086,2439097.8959999997,374613.641,46327.528080000004,4658068.846
322,2090856.506,608760.109,4646756.91,232460.5506,6856957.408
323,520148.489,141507.88684000002,7540684.38,559839.69,970065.5234
324,1104730.334,238028.8516,13089504.224000005,6438712.5,1330707.0116
325,284051.8094,169519.68237999998,10958034.212000003,43514658.84,554754.4344
326,90432.3327,636729.4918,6342961.616,84632085.42,1639713.0786
327,737615.7528,185870.58474000002,12471634.99,31637454.58,2554503.35
328,62652.32514,69310.05456,16914712.618,17205218.498,1059807.922
329,231923.8676,964309.4546,14877475.244,10901061.877999997,60312.98918
330,356662.7136,1608865.8638,6225472.5139999995,7502508.376,63747.13307999999
331,1012636.9938,1037186.7972,4145456.31,3972472.02,36401.83446000001
332,4768748.796,499555.691,4792362.124,2269609.3140000002,7091.791718
333,7791590.676,2616821.136,3446741.9760000003,573.3186274,7039.481559999999
334,9122799.63,1578958.2918,2440569.152,484629.4782,571919.152
335,13217292.232,862901.0848,2646997.076,120093.52505999999,27968.49908
336,19799542.914,837944.7128,2442409.054,992308.9734,233767.3696
337,13923854.772,766991.6468,2709226.19,1094352.6106,159826.55002
338,13590610.117999997,509329.6118,2658275.22,5447.8107039999995,938.0080063999999
339,15932710.652,811000.7640000001,4343890.254,54.95533994,29471.93654
340,16859942.228,95343.52428,3130466.423999999,1390.7619,16589.183176
341,1874455.134,217230.0382,1043437.8226,142945.62698,330583.457
342,332041.054,30948.2187,3647803.8019999997,6658.92186,21588.72778
343,14857.841494,79497.34372,2368449.606,208547.6742,27355.9367
344,56824.27718,9116.598466,1239333.9444,45728.0233,122430.36147999999
345,248707.7378,112031.04992,4708629.606000001,29259.4458,193915.83726
346,528461.9114,1172208.7738,5764149.294,373033.8836,103978.32512000001
347,346953.559,7588390.292,8967736.236,187395.01202,495605.1414
348,1049713.9138,11156466.69,6783240.397999999,703687.827,416362.9924
349,2410891.338,9669447.957999997,6347135.076,826631.8048,491928.3724
350,2308737.63,8598855.77,4157513.652,1251314.5336,1745478.7234
351,992914.8196,6519827.3379999995,6876020.116,3002396.682,1311403.9996
352,34733.835080000004,857577.5718,8453173.0,17847404.898,84945.44054
353,985861.9402,113689.92322000003,2556400.07,21455254.4,1645.0808462000002
354,2309801.346,65018.56114,753467.753,28457513.64,14300.731578
355,7251036.046,173466.21458,953848.6604,14029837.652,67275.64462
356,4479820.472,19548107.52,445299.2404,17075697.572,124544.0759
357,1316760.6376,558324.6252,586301.069,18162483.108,325755.6184
358,4583748.358,468532.9116,1731979.7886,22142556.66,19182.23039
359,5643000.56,1695072.6984,1819162.987,26892410.92,57759.26527999999
360,7299804.542,2280843.826,1910785.9982,28765070.84,69173.16837999999
361,2832936.576000001,3149614.73,2162000.036,4441324.804,1348.2160912
362,181737.36444,24696170.96,3491856.642,2791692.648,102726.84423999999
363,596453.0386,2066066.614,1394305.0258,5571898.057999999,7940.087158
364,179661.62174,3486720.872,2002209.186,3167089.896,79234.97646
365,1158947.0944,129492449.46,2436157.1580000003,2535587.7180000003,387952.0848
366,2970410.296,68865833.7,7212329.53,787060.276,122480.40796
367,537668.2048,4718899.658,307468.6696,2387613.0919999997,21058.1373
368,1308488.3296,18099453.032,75912.93918,2190287.106,291749.9966
369,281341.8546,52721599.4,1295903.695,2382903.082,465966.6182
370,435315.3284,39716520.56,6789787.694,3091972.198000001,304611.515
371,112219.81324,28484005.68,10076648.194,25846058.66,966688.5064
372,305255.125,50001843.3,8514800.806,15604733.444,884602.451
373,1017351.3748,51850412.48,5536254.312000001,1461988.1940000004,784295.4298
374,8551241.912,21244399.86,4919813.004,1747539.0376,279169.0048
375,20259051.02,25401551.8,2651660.016,944244.9142,311647.8586
376,40286219.38,6924568.666,1222550.7174,75151.39787999999,44442.64168
377,24581036.14,6653176.87,1563871.0584,241239.0662,30549.8342
378,1012841.6634,4874163.738,696168.3772,1609701.976,47862.53952
379,4468799.103999999,8779845.328,1666669.0632,272035.4174,118177.17545999998
380,36352815.44,262578498.4,2794912.902,150797.45282,40923.97154
381,151673108.22,299867803.4,4511330.754,26068.459280000003,27707.519439999996
382,12767544.978,215810366.2,3401558.528,88282.49244,32225.739439999998
383,2148793.056,136062606.68,3577089.076000001,534.9888,74179.77978
384,6138654.41,85984998.72,2489453.1659999997,84553.86722,23850.61848
385,33136424.24,21333258.0,1553775.7312,182519.87086,8443.07095
386,36408522.28,55887566.72,3049524.994,300495.6112,47409.1641
387,141518909.42,25247536.24,1338086.601,70307.88392000001,116571.66162
388,83204442.88,27572083.5,2365205.648,219585.347,31068.40582
389,41083246.16,61547975.86,2877457.816,8417.851040000003,120984.9373
390,42696301.16,197259730.26,5488124.256,5397.697006,105874.54007999999
391,459531489.2,534975425.4,2066066.614,47622.1589,13560.581588
392,51226449.16,268861127.8,649582.656,382472.4148,55751.21226
393,2559816.5319999997,257764813.4,670661.0594,57880.65072000002,2395.961382
394,1295903.695,317099439.0,1386719.9692,32804.631219999996,50949.81688
395,13446647.06,485343562.6,3215479.642,175112.63402,41141.2665
396,6408556.288,204562253.6,4651279.484,333502.929,103664.50744
397,20909913.6,284455408.4,2206413.96,146075.30532,1015504.8784
398,19512783.17,445405760.8,1659546.9612,366759.2662,238574.9084
399,28274412.58,330253662.4,1674669.9754,86404.77184,150854.95788
400,58584980.1,276120034.0,1807092.274,2429549.14,192423.83576
401,15720345.554000005,328134652.8,1550782.8182,21331696.96,12779.743976
402,25609053.92,136293597.56,418403.243,22140956.38,6012.965958
403,4398145.308,98776647.4,259041.0104,32709055.56,204576.3458
404,1284358.9640000002,2821169.32,88081.4545,21208614.8,9259.04276
405,718563.0934,1447137.4124,2023238.358,582470.9024,4387.802284
406,1433677.3608,876213.2322,2839035.9060000004,324316.4882,221288.6996
407,1022080.3652,2117182.13,7374135.387999999,3130900.748,11786.067212
408,881426.9262,7231286.054,8766895.704,12504.407152,5827.011322
409,8680890.15,13400794.534000002,8013005.872,7341.889265999999,422.2752138
410,57185001.56,27208796.16,4050867.09,38607.19428,23316.54492
