,BMS,Flatirons_M2,NELHA,UA_OASIS,UNLV
55,13044494.171999998,7300748.904000001,3357836.1689999998,22918.183482,34332.7917
56,258781.60257,5722145.994000001,23329245.354,323978.4891,328603.0137
57,434818.8585,1849883.5995,1701734.5968,133816.81131000002,639428.9133
58,473514.7902,2033490.3186,644789.1603,221400.66189,494711.72880000004
59,16141469.214,5492652.54,1148448.0513,249001.49538,1019815.9707
60,8002302.932999999,1389292.6404,4036096.5059999996,1783135.2414,2169537.8859
61,1259082.9222,1182667.6986,8213257.473000001,15618971.292,704453.4447
62,14425557.465,29295660.03,6746238.489,45815826.900000006,1984298.1138000002
63,22218756.938999996,11327423.321999999,3919453.641,31694113.08,2097923.2149
64,8679541.425,6469748.199,3790376.9639999997,28332778.848,960738.0987
65,952617.9576000001,3358878.165,3094657.593,17732759.898000002,8181.144957
66,4228108.1850000005,3355232.118,1542095.7951,9176378.799,2463.381371399999
67,2986419.5751,4179697.5149999997,1254753.7011,5404175.241,20882.258520000003
68,947005.9739999999,3519243.615,5213998.086,443003.3661,4765.093098
69,3505823.01,2266331.2524,15156196.215,198595.34229,20065.14561
70,3632782.3529999997,2582633.4198000003,10316231.91,513993.64170000004,7396.46355
71,1575514.3550999998,1151763.3324000002,15943452.864,1468864.1202,39183.0369
72,110091.46707,37181.25303,19981205.472,9293.979555000004,2082.3521613
73,47450.091779999995,160383.96732,5147916.72,13888.56414,13371.608346
74,417584.28930000006,451973.7108,8380830.993000001,48431.152740000005,6003.872763
75,834806.4318000001,796080.4389000001,9059774.283000002,292406.28045,4036.096506
76,833571.2067,290160.41406,7648867.977,31796.597520000003,14723.577753
77,738461.8224000001,226196.17923,11216470.182,331933.0494,207421.72716
78,4918007.859000001,466492.9362,8590559.628,861239.1111000001,1056.0134985
79,3382380.132,1409054.964,17503107.276,609725.7948,29388.484313999998
80,2690365.0224,5119570.749,23676166.611,72478.19427,238933.82703
81,1946751.7758,5430689.666999999,18132253.413,10921.092612,277914.49131
82,670971.2490000001,103426669.41,12466215.470999999,964361.8125,156574.10211
83,1142852.0795999998,46659794.76,12330565.526999999,1684573.2684,764188.5876
84,1248278.4942,4134649.431,4804012.265999999,950819.7174,466073.84699999995
85,1260437.8431000002,4516913.007,10686079.848000005,1177479.0498,958929.6510000001
86,686400.7773,18095399.25,12809048.961,24595792.296,700231.5081
87,6493168.812000001,11455626.024,12083009.199000001,65437841.28,304860.7128
88,6800296.854,10837824.536999999,10539108.120000001,120857299.22999999,43342.2396
89,9981919.212,7562613.498,7560823.460999999,78719133.21000001,1199.3737659000005
90,2429217.0492,16801667.166,6056981.37,15877319.901,25887.034337999998
91,342967.81799999997,65385039.42,4691140.914,455540.4636,10660.177394999999
92,806301.0336,23234534.343000002,2651456.9316,2473565.2962,10381.324155
93,854317.911,27113519.508,1644440.1920999999,4367505.57,4343.9600040000005
94,12342969.273,17222713.992,3328229.76,566361.6642,11502.914409
95,3945499.644,11512387.677,5381313.561,107654.88888000001,2105.1653127
96,562711.8243,6523943.352,5492652.54,5027653.916999999,78195.43824
97,1935184.0806,3176275.1610000003,5824573.986,771591.4512,181551.88368
98,502600.4778,7516164.252,4286692.644000001,1714681.8003000002,31332.533910000002
99,3868850.9970000004,273779806.29,3448768.3109999998,3519243.615,338999.1975
100,1460175.594,20796053.118,3934488.414,4308800.562,4500.427938
101,1936266.6003,27924521.556,2871338.4932999997,1918277.2461,25201.943868000002
102,3855126.2700000005,137794107.21,4204461.555,7753053.992999999,111807.98355
103,1237536.0533999999,113329933.62,3859125.9570000004,5594527.467,3648.726840000001
104,3567841.3260000004,249940566.81,617273.8971,6316106.847,114799.76943000004
105,6063931.580999999,57463360.32000001,296106.28116,19791.921876,204666.22602
106,5012669.0490000015,138862883.97,2083867.8852000001,346852.5915,159835.95879
107,12449985.048,132985854.27000001,2750577.972,2098303.9632,163698.34278
108,11109713.685,85655558.78999999,2871338.4932999997,1575514.3550999998,557817.3327
109,2880264.9279,279480631.23,2859153.2865000004,913140.1635,629138.7945000001
110,3402836.961,309333779.70000005,2034982.2411000002,296209.50204,444625.4273999999
111,3629489.3039999995,66595234.17,3177781.3770000003,4623758.499,475635.00270000007
112,410871.39839999995,113422449.33,6704850.639,24472215.293999992,63432.80235
113,5639306.967,54659614.47,5711747.045999999,39567541.86,35902.19556
114,3370354.365,15432459.39,11973245.64,49210066.53,21721.259169
115,7615546.818,167657769.24,8751364.965,2885912.1969,43889.1687
116,17379674.028,455182947.0,4504862.274,138427.25229,187576.35213000004
117,1128438.0519,9562507.386,2486334.6225,6208762.182,45261.824250000005
118,10500070.296,3937963.4280000003,974830.7217000001,11688582.51,349727.6814
119,38395069.589999996,3814714.086,1797521.7407999998,3510650.49,25301.925015
120,8200969.254000001,20439706.896,1113396.867,11668253.16,406011.5883
121,3800551.9620000003,8122802.529000001,316475.5968,6070887.107999999,114306.59688
122,2167980.8943,9788242.974000003,5964818.742000001,3915989.5259999996,6387.819741
123,673467.1098,7016011.866,18699267.80399999,3433940.991,40565.842229999995
124,428978.2848,1406720.3205,14034039.972,7268447.328,36104.841539999994
125,960511.9184999999,2085763.5744,99007035.39,3570011.5439999998,269492.43261
126,8259684.93,11145609.963000001,18175580.805,1640559.2547,32218.15266
127,2397034.1064,4130461.5359999994,8763209.361,8052598.541999999,30873.00765
128,71914.26864000001,3745934.766,100210123.02,7014309.159000001,52686.27072
129,689659.863,1943855.5425,139962222.21,3291081.6120000007,315828.70170000003
130,66702.16535999998,1525719.1469999999,88998060.51,1340132.2737,921694.6281
131,222422.50950000001,58053483.06,38432098.14,1190479.2171,199070.19812999998
132,1671451.0431000001,44557372.8,28231421.004,2404531.7748000002,138676.07295
133,10039110.711,37968325.05,20641831.494,5455850.568,447337.65300000005
134,83196614.28,59652776.849999994,5878891.398,5113362.422999999,296003.08428
135,73704685.02,165834908.22,2538283.6574999997,4025505.141,38969.019870000004
136,67223173.92,263527449.51,7186812.675000001,15314676.798,37103.666370000006
137,13974650.036999999,165596599.44,5999269.35,33081983.46,28664.410773
138,2342936.6817,191732750.19,3903305.2350000003,17644437.983999997,83094.82398000003
139,458987.6829,147055393.07999998,8902184.55,19988048.933999997,73737.36159
140,6202485.950999999,43999103.730000004,4664499.074999999,4318650.651,18756.610728
141,8149116.255,154317406.74,2456184.6953999996,160109.80674,435085.59119999997
142,27399675.678,89871525.69,1542405.9093,572586.5325,42233.8695
143,18317274.987,10665804.798000002,13967911.803,1324660.707,349036.2165
144,4796079.402000001,5323733.285999999,116232454.14000002,4823882.691,37181.25303
145,3084800.955,5322316.7700000005,124887909.84,2834421.0717,87094.5714
146,4364402.622,5957181.003,61908017.94,3466830.216,104376.55265999999
147,6218184.465,3221162.3160000006,44030961.24,194277.63621,460509.9525
148,2276768.9922,2740556.5551,66263712.989999995,747418.5528,80685.37241999999
149,3223189.584,1361994.1734,62046275.82000001,870737.2107,86366.25821999999
150,2133145.2366,1952915.8203,66660143.04,2213436.8826,77054.02002
151,1598271.2016000003,2115102.5324999997,61306457.42999999,859137.8454,35624.7975
152,418493.4927,977802.9969,41591948.94,1423117.0905,428317.9122
153,0.0,1929777.5349,12777279.450000001,9367084.494,447337.65300000005
154,0.0,837486.9378,1886177.8335,4569167.976,271825.407
155,0.0,1640559.2547,1982831.0705999997,3660301.9229999995,55375.420770000004
156,0.0,4544265.033,5102337.791999999,8625688.149,151500.75462
157,0.0,6036162.603,5969404.515,16630042.103999998,215335.23228
158,0.0,1584654.1437,6084039.830999999,24505520.595,67469.29032
159,0.0,241177.18212,9440571.786,8262533.096999999,208808.70411000002
160,0.0,166003.26378,7827918.107999999,16497199.649999999,8622.757119000004
161,0.0,579664.0278,10129113.006,25026617.391000003,10727.836995
162,0.0,136324.28291999997,7554560.550000001,20342603.568000007,388314.1554
163,0.0,2169148.5681,1244511.5979,23825893.833,90142.14791999999
164,0.0,1486647.0303,180585.26133,25885001.379,64959.89253
165,940300.7408999999,1171789.0893,897486.6758999999,31922675.52,376806.28799999994
166,339903.5967,6071660.271,372339.70739999996,26609269.428,1009260.5726999999
167,3535393.494,317707130.1,201695.44088999997,14256884.655,16015.672881
168,54059538.69,322927583.1,1834870.4622,18441859.863,63914.380860000005
169,9385678.857,147295005.89999998,1326062.2665000001,11545585.068,110251.63893000004
170,6319282.629000001,100235186.01,607390.1094,15017188.452,257651.14214999997
171,3379240.2210000004,47529303.87,1120649.9726999998,20647076.454,3726.356748
172,6958274.193,7244936.136,1721680.4930999998,18281782.656,32430.320279999996
173,65309657.489999995,7160888.324999999,2332297.5258,7757605.154999999,79305.18239999999
174,38585755.71,7707640.251,1715014.6406999999,23068466.174999997,378384.066
175,54066181.949999996,52585120.41,1883696.3316000002,16743821.418,98367.03399
176,2706575.6139,19028521.077,477335.72219999996,18412685.694,29766.204696
177,7312996.035,6625861.152000001,249277.44825,33394196.43,52849.68954000001
178,5837368.626,3468426.933,1366280.4657,28683998.711999997,365646.8376
179,4312492.587,33249855.18,1713350.8701,20202695.403,622848.5868
180,5081709.347999999,39298394.13,6377427.845999999,5901622.949999999,704269.5303
181,4039631.085,21942656.07,4444930.017000001,6199349.420999999,857878.728
182,3854555.1120000007,17174728.386,4424862.642000001,2591827.9131,553107.8304
183,11108557.023,14312962.004999999,4701565.1850000005,8742488.675999999,438026.8545
184,7589497.986,6552374.208000001,4794097.551,153756.64149,212261.83026000002
185,20943979.44,3160738.7879999997,4462538.660999999,930080.9754000001,7015.1604780000025
186,6348709.1219999995,14370559.371,3772332.9510000004,912265.7874,387819.7503
187,2588322.6804,10437810.486,1157132.2536,234047.50482,380088.13080000004
188,23750951.565,17496843.489,164743.37091000003,439368.16260000004,129191.11554000001
189,17236662.018,12497467.458,1194659.3889,5335074.449999999,7334.8999619999995
190,14385669.885,14388418.389000002,4558940.4059999995,1043296.3635,15809.906595
191,16181565.462000001,9045646.77,3840294.489,332601.74490000005,59773.44999000002
192,7653378.275999999,4520087.82,5363497.803,224132.56746000005,51423.15020999999
193,4397368.752,2698011.9338999996,5778069.624,762248.367,7083.489486000002
194,405629.55960000004,9377411.661,3860269.2329999995,255306.59996999998,50783.30088
195,1451819.2476000001,2620425.3164999997,2451957.9114,1829304.9822,18723.829010999994
196,1307085.5868,142761.30048,1559526.3039,532395.5322,1020.2868
197,19036.801545000002,529653.3249,3268516.62,2069875.4733,147055.39308000004
198,102839.11604999998,441924.18659999996,3402836.961,3590127.813,3150.242985
199,17616.111207,98218.59281999999,4646362.737000001,6210331.902000001,30192.17712
200,1152.7847007,109080.64646999998,1615162.0641,3085785.678,48462.02682
201,108234.24369,246801.2004,4515643.497,215669.25788999995,444354.8091
202,237505.40588999997,391165.1418,12735424.191,2579573.4279,55815.353820000004
203,31680.155010000002,435485.895,26041850.943000004,3908490.948,2033863.2308999998
204,59808.97305,327497.9715,23185386.078000005,4069758.3600000003,2422506.1227
205,13808.180367,519979.5327,15088004.088000001,3414939.8249999997,940300.7408999999
206,566838.8904,1596366.4823999999,10270061.223000005,4585820.379000001,154825.93914
207,137249.41814999998,418883.5548,4334071.452000001,2469318.5900999997,61530.67854000001
208,657705.5094,57563.74407,1530342.2241,6680099.37,3225.724866
209,247258.52183999997,38702.596320000004,1683915.5318999998,8325358.541999999,58538.986619999996
210,144225.83411999998,571945.9959,1049762.0685,11510018.874,61857.13263
211,324965.7819,1240215.8619000001,1830347.6511,5421363.93,22011.921756
212,42233.8695,101974.64145,3263913.795,19386754.494,3810.745152
213,35223.865679999995,62002.59320999999,4839818.4240000015,25988818.106999997,83493.60756
214,2190.2384505,363512.71739999996,3344309.808,33834585.75,19639.329203999998
215,62476.914659999995,1468864.1202,4905924.306,57304370.42999999,121340.65203
216,172975.50446999999,838519.4277000001,8820607.953,28410578.508,20741.637723
217,282690.57663,915985.7442000001,3500464.338,13211270.691,10932.532302
218,843902.0559,4043757.3690000004,4580051.514,23017672.551000003,12526.265378999999
219,4443046.128,5149302.12,9529053.800999999,35363847.78,11232.775443
220,18921093.375,8658952.893,9786117.021,51583947.92999999,1228.4535831
221,11860523.741999999,12614183.366999999,9217170.198,51249864.36,32976.753840000005
222,49076038.68,48067828.230000004,6875622.5370000005,27431359.740000002,18236.676945
223,33113116.83,95348912.19,4152629.6190000004,32645790.33,3080.8641690000004
224,3885478.4520000005,20940449.259,899649.9885,38057625.18,70319.18655
225,945886.2288,2993652.1686,610394.2317,25607490.828,62257.697609999996
226,1206468.5604,122025.22391999999,1254483.4548,21184963.683000006,101873.25821999999
227,157724.21697,1365422.4888,3213061.7370000007,15546502.550999999,701514.6543
228,1263422.0901,11270103.939,4239051.852,8103104.450999999,1364279.0787
229,4284853.74,5579897.433,7889444.106000001,2140853.9997,1471567.5504
230,2218570.3272,2827447.3761,6926147.424000001,147768.51864,2748754.0824
231,2439306.6603,25450381.856999997,8105916.51,379722.5442,2651902.0061999997
232,520129.7724,3906761.868,6554814.975000001,4245748.938,1766448.2559000002
233,156371.72285999998,3513334.338,2245949.9796,860818.5843,362212.6299
234,2240774.37,204989.12822999997,63469.76067,2334749.8509,93403.40424
235,1841843.1716999998,1617401.7894000001,305387.18189999997,228706.56180000002,29632.524336000002
236,1225258.6469999999,1706374.7847000002,1372583.2803,1770865.2237,60917.18072999999
237,482891.0511,854945.5730999999,4480193.748,946557.9698999999,17459.29215
238,271825.407,680812.005,3830048.6520000002,44207.90481,1666.5478326000002
239,134669.53308000002,630162.8016,3038755.0439999998,710540.5974,40483.61418
240,737892.5586,1602403.2894000001,4191161.409,2571279.9216,52588.38129000002
241,440308.7058,1765090.6677,4089332.0759999994,89675.89635,314967.5469
242,785353.1651999999,2504285.3994,4899219.783,59808.97305,3401.26044
243,2581758.8895,726380.8890000001,6278080.382999999,3999693.18,9397.054182000003
244,3236387.5710000005,191871.82881,3973991.7929999996,2406617.2317,38041.85616
245,3001379.796,921694.6281,5225882.502,7542045.107999999,595307.7681
246,3677987.181,1079555.1165,5201434.242000001,253069.26183,14063.797931999998
247,318096.6981,1180330.9245000002,4096465.32,855992.3598,87460.25841
248,1749528.369,480749.31389999995,907902.2786999999,1289116.1778000002,1232188.0227
249,324636.4617,466772.46869999997,728259.7833,1316272.0842,921254.6433
250,47206.91433,3325123.461,1239947.7072,1040431.2593999999,273290.33121000003
251,4164043.9859999996,9577167.918000003,1869205.5174000002,304124.67329999997,61748.18664000001
252,8797816.550999999,3361484.1029999997,2647898.1288,390420.06570000004,553577.5833
253,379113.7545,2586571.2495,3984492.648,582900.2577,11753.314701000001
254,1212798.4854000001,13893934.122,3418628.991,69255.95022,713.6900426999999
255,2873685.7643999998,126713.54585999998,3620717.568,463982.1654,4791.455931
256,18937.594326000002,177559.16853,1761360.8879999998,321355.4892,27273.183402
257,44004.894870000004,603234.0927,1685231.1764999998,8143472.823000001,15075.240879
258,494711.72880000004,630333.5775,1455993.4242,8021837.376,1134492.2519999999
259,50687.783729999996,283291.40655,677222.4939,23902921.287,67315.39731
260,3927544.518,2117400.1695,2040209.7156000002,7092919.278,142507.61541
261,2612044.4316,2310303.8301,4480193.748,10521250.274999999,13969.259277000001
262,1125419.0454000002,468031.7463,3287998.4729999998,10042354.482,225162.79728000003
263,6269387.535,3717429.567,1228986.612,2078566.0674,3856.268757
264,2333932.2183,1740436.7210999997,2979679.6731000002,1126173.2916,84294.99828
265,2416644.2103,727695.7752,3875725.557,2166424.6482,11621.704332
266,2398698.906,2143942.6974,3320467.632,5977052.694,46964.56914000001
267,1315435.1750999999,1391897.5635000002,1680629.4165,17646012.582000002,437.08956480000006
268,790903.3437000001,410229.7461,1353732.7797,13043206.845,33360.47952
269,476484.8565,302551.43700000003,1059872.8403999999,924998.9796000001,90563.15364
270,1509153.1731,714989.5734,2157878.6040000003,2182020.6624,74146.63371
271,1158156.7935,852227.9229,4432380.816,429639.33629999997,104170.68179999999
272,435619.3839,103349.90544,1990908.7629,32501.249279999996,42262.05048
273,191562.8565,227059.74222000001,2823268.6544999997,718711.2084,69530.56755
274,1044491.7075,249185.44131000002,5464495.0200000005,1883342.0091,92023.31529
275,1936988.5041,714061.1762999999,6916866.062999999,2892038.3967000004,510424.25430000003
276,4972629.416999999,1813712.4303000001,8666792.300999999,6248084.5770000005,385108.0212
277,3845994.51,1598588.8020000001,11136339.015,658232.7516,793688.2122
278,1757974.7418,574832.1771,11914977.837,249553.60494,304019.6217
279,857040.0003,645830.0754,7200664.541999999,629992.0569,225076.82445000001
280,712021.5323999999,263431.96856999997,2247942.7188,694385.6190000001,834188.6667000001
281,348805.9308,242258.96204999997,501866.5404,3679094.3970000003,332155.8483
282,545007.6201000001,236171.44206000003,262573.67757,4098844.9109999994,216841.06761
283,283491.87222,72034.8627,771200.64,9517572.177,2040583.449
284,12803.962305000001,11765.328312,1042579.5951,18004280.331000008,221400.66189
285,0.0,12314.453081999996,3022699.317,5023564.176,642537.6825
286,0.0,14199.591636000001,1832434.1778000002,1674397.5807000003,10466686.128
287,0.0,13034.19792,1229519.7948,1053125.1483,3215591.7060000002
288,0.0,22213.24906800001,1827568.0803,75093.70077,955544.9310000001
289,0.0,26543.063522999997,1567036.5510000002,498645.7032,264962.4336899999
290,0.0,15274.596033000002,2702967.6489,208890.48297,362330.6913
291,0.0,14933.911422000005,3258293.994,1782793.6445999998,648959.541
292,0.0,15986.169039000004,3396008.88,330376.2471,443813.90249999997
293,0.0,17133.007167,5153459.814,224046.85713,2034609.192
294,0.0,13555.679052000005,4209304.941,122769.74373000005,2570843.9145
295,0.0,11645.560029,1119146.7534,2778951.5226,615086.973
296,0.0,91409.09358000002,6343931.064,90375.87852,3951883.944
297,0.0,77644.4697,3316332.768,201136.65435,11267768.49
298,225592.98975,988368.783,5953364.583000001,120658.64529000001,8111542.580999999
299,1986132.9351,1908966.9749999999,16354586.333999999,20151.040809000002,11430851.586
300,5481089.067,1311255.9504,3703509.4050000003,223875.50196000002,20760935.531999998
301,2099827.4172,2276768.9922,2786765.3085000003,15921388.179000001,16139985.441000003
302,2913785.325,1184747.4186,4020803.823,13002057.054000001,2449424.1702
303,788918.1455999999,1161234.0408,2399531.5947000002,174269724.45,2683629.7584
304,2514.5816718,58960.297170000005,3075947.8979999996,473105610.59999996,7284149.682
305,1448247.7380000001,22452.759516,1199373.7659,115795885.19999999,1465264.6998
306,1227654.3291,40401.49734,617947.8381,77239266.17999999,1324940.94
307,22861.996187999994,51745.08051,2246746.9337999998,42490778.43,2851671.8597999997
308,0.0,161690.50461000003,4922040.114000001,8548725.72,2510288.1354
309,0.0,30918.756719999998,4941560.420999999,379357.1922,6794461.359000001
310,0.0,12413.829494999998,4749978.345,3304979.5979999998,1446167.0648999999
311,30169.65684,11645.560029,7427374.104,478045.5501,1406428.6713
312,214085.70792000002,11645.560029,2513293.0974000003,1142.5981499999998,1038047.6838
313,6387.819741,15260.298441,1072237.2261,9.763813095,1874851.5942
314,23523.2532,1968930.2088000001,1985398.8708000001,700.7812362,4682032.3259999985
315,501133.31759999995,716104.7115,1033291.4589,2416644.2103,2644342.5113999997
316,179696.0454,923896.6530000002,1785869.5869,359152.02599999995,5916809.825999999
317,196782.05744999996,577566.915,2944700.1423,5446.49604,1398859.9394999999
318,717779.592,167410.65999,2829305.9085,726.7564089,6382222.704
319,1292145.5034,1519876.6280999999,3717987.0960000004,19928.221577999997,13542475.467
320,125486.72895,1920071.1461999998,220551.51684,305703.354,13665600.168
321,476910.1629,3658646.8439999996,561920.4615,69491.29212,6987103.268999999
322,3136284.759,913140.1635,6970135.365,348690.8259,10285436.112
323,780222.7335,212261.83026000002,11311026.57,839759.5349999999,1455098.2851
324,1657095.5010000002,357043.2774,19634256.336000007,9658068.75,1996060.5174000002
325,426077.71410000004,254279.52356999996,16437051.318000004,65271988.260000005,832131.6516
326,135648.49904999998,955094.2376999999,9514442.424,126948128.13,2459569.6179
327,1106423.6292,278805.87711,18707452.485,47456181.87,3831755.0250000004
328,93978.48771,103965.08184,25372068.927,25807827.747,1589711.883
329,347885.8014,1446464.1819000002,22316212.866,16351592.816999994,90469.48376999999
330,534994.0704000001,2413298.7956999997,9338208.771,11253762.564,95620.69961999998
331,1518955.4907,1555780.1958,6218184.465,5958708.03,54602.75169000002
332,7153123.194,749333.5364999999,7188543.186,3404413.9710000004,10637.687577
333,11687386.014,3925231.704,5170112.964000001,859.9779411,10559.222339999998
334,13684199.445,2368437.4377,3660853.7279999997,726944.2173,857878.728
335,19825938.348,1294351.6272,3970495.614,180140.28758999996,41952.74862
336,29699314.371,1256917.0692,3663613.5810000002,1488463.4601,350651.0544
337,20885782.158,1150487.4701999999,4063839.285,1641528.9159,239739.82503
338,20385915.176999994,763994.4177,3987412.83,8171.716055999999,1407.0120095999998
339,23899065.978,1216501.1460000002,6515835.380999999,82.43300991000001,44207.90481
340,25289913.342,143015.28642,4695699.635999999,2086.14285,24883.774763999998
341,2811682.7010000004,325845.0573,1565156.7338999999,214418.44047,495875.1855
342,498061.581,46422.328050000004,5471705.703,9988.38279,32383.09167
343,22286.762241,119246.01558,3552674.409,312821.5113,41033.90505
344,85236.41576999999,13674.897699,1859000.9165999999,68592.03495,183645.54222
345,373061.6067,168046.57488,7062944.409000001,43889.1687,290873.75589000003
346,792692.8670999999,1758313.1607000001,8646223.941,559550.8254,155967.48768000002
347,520430.3385,11382585.438000001,13451604.353999998,281092.51803,743407.7121
348,1574570.8706999999,16734700.035,10174860.597,1055531.7405,624544.4886
349,3616337.007,14504171.936999995,9520702.614,1239947.7072,737892.5586
350,3463106.445,12898283.655,6236270.478,1876971.8004,2618218.0851
351,1489372.2294,9779741.007,10314030.174,4503595.023,1967105.9994
352,52100.75262000001,1286366.3577,12679759.5,26771107.346999995,127418.16081
353,1478792.9102999999,170534.88483000005,3834600.1049999995,32182881.599999998,2467.6212693
354,3464702.019,97527.84171,1130201.6295,42686270.46,21451.097367000002
355,10876554.069,260199.32186999999,1430772.9906000001,21044756.478,100913.46693000001
356,6719730.708000001,29322161.28,667948.8606,25613546.358000003,186816.11385
357,1975140.9564,837486.9378,879451.6035,27243724.662,488633.42759999994
358,6875622.5370000005,702799.3674,2597969.6829000004,33213834.990000002,28773.345585000003
359,8464500.84,2542609.0476,2728744.4805,40338616.38,86638.89791999999
360,10949706.813000001,3421265.739,2866178.9973,43147606.26,103759.75256999998
361,4249404.864000001,4724422.095,3243000.0539999995,6661987.205999999,2022.3241368
362,272606.04666,37044256.44,5237784.9629999995,4187538.972,154090.26635999998
363,894679.5578999999,3099099.921,2091457.5387,8357847.086999999,11910.130737
364,269492.43261,5230081.308,3003313.779,4750634.8440000005,118852.46469000001
365,1738420.6416000002,194238674.19,3654235.7370000007,3803381.5770000005,581928.1272
366,4455615.444,103298750.55000001,10818494.295,1180590.4139999999,183720.61194
367,806502.3071999999,7078349.487,461203.00440000003,3581419.6379999993,31587.205949999996
368,1962732.4944000002,27149179.548,113869.40877000001,3285430.659,437624.99490000005
369,422012.78190000006,79082399.1,1943855.5425,3574354.6229999997,698949.9273000001
370,652972.9926,59574780.84,10184681.541000001,4637958.297000001,456917.2725
371,168329.71986,42726008.519999996,15114972.291000001,38769087.99,1450032.7596
372,457882.6875,75002764.94999999,12772201.208999999,23407100.166,1326903.6765
373,1526027.0622,77775618.72,8304381.468000001,2192982.2910000007,1176443.1447
374,12826862.868,31866599.79,7379719.505999999,2621308.5564,418753.5072
375,30388576.53,38102327.7,3977490.0239999997,1416367.3713,467471.7879
376,60429329.07000001,10386852.999,1833826.0761,112727.09681999998,66663.96252
377,36871554.21,9979765.305,2345806.5876,361858.5993,45824.7513
378,1519262.4951,7311245.607,1044252.5658,2414552.964,71793.80928
379,6703198.6559999995,13169767.991999999,2500003.5948,408053.1261,177265.76318999997
